incident_id,incident_date,org_id,attack_type_id,severity,status,financial_loss_ngn,affected_users,resolution_time_hours,team_id
3631,2022-03-15,68,1,High,Resolved,166591842.2,36998,136,12
3564,2022-08-25,11,2,Low,Resolved,2531098.7,,5,1
768,2023-11-05,91,1,Low,Unresolved,2445023.17,409,,6
1489,2024-12-02,74,11,Medium,Under Investigation,48979015.4,2970,,16
906,2022-04-22,38,10,Medium,Resolved,34287199.6,3475,43,1
361,2020-01-10,34,7,MEDIUM,resolved,21432636.84,2067,50,2
1140,2024-09-03,79,13,Low,Resolved,4307565.66,491,17,17
3056,2019-02-18,45,11,Low,Resolved,1959883.86,295,23,13
274,2022-07-30,70,14,high,RESOLVED,295315719.73,19157,121,4
1722,2023-12-06,20,9,LOW,Resolved,4289059.61,213,24,21
4277,2023-02-08,95,4,Medium,Under Investigation,10448649.8,839,,5
2725,2024-10-17,94,7,High,Under Investigation,426802515.47,10450,,15
1902,2024-11-15,53,11,Medium,Resolved,36441084.91,3807,40,26
1484,2019-10-17,10,9,High,Resolved,269294387.84,6526,153,22
4288,2019-07-15,65,10,high,RESOLVED,116136480.65,31043,154,26
4587,2022-03-19,17,15,medium,unresolved,45833333.98,788,,1
1681,2021-12-01,24,10,Critical,Resolved,3804316990.13,17502,199,21
2274,2023-04-10,86,14,Low,Resolved,4571410.16,182,12,6
3600,2021-02-01,84,2,Medium,Unresolved,47055337.53,3641,,9
2389,2023-01-08,42,2,Low,Under Investigation,4777873.1,303,,11
2027,2024-07-26,27,5,Medium,Resolved,31409786.07,1851,15,11
4555,2022-10-15,35,7,High,Unresolved,243399148.11,11480,,11
1960,2023-07-12,54,6,high,Unresolved,130429873.71,48400,,26
4071,2024-09-12,89,11,High,Under Investigation,444502502.83,21238,,5
1420,2024-03-07,54,6,Medium,Under Investigation,39515837.23,2814,,18
4467,2024-11-10,24,1,High,Resolved,,45800,116,20
201,2023-04-15,71,6,High,Resolved,127345232.32,8082,24,17
4018,2024-11-05,34,6,low,unresolved,,,,20
2029,2019-05-30,100,1,Low,Resolved,1208060.51,302,24,8
4515,2019-12-25,42,13,low,RESOLVED,3586939.56,322,16,11
52,2023-05-16,71,9,Medium,Resolved,18648789.86,857,-5,9
190,2020-05-09,88,12,Medium,Resolved,15257349.27,1397,34,15
4932,2024-12-12,54,7,High,Under Investigation,367965611.92,15005,,19
2916,2024-08-21,69,6,Medium,Resolved,12226294.14,449,31,26
1078,2019-04-19,77,10,Medium,Resolved,,3303,45,1
4867,2020-09-19,100,10,Low,Under Investigation,2812989.62,480,,10
2182,2024-11-08,6,2,Low,UNDER INVESTIGATION,1541011.53,341,,20
3004,2021-02-17,18,1,medium,Resolved,18717255.96,834,72,11
1028,2024-12-01,96,15,Medium,Resolved,17038080.61,251,48,7
3211,2023-09-06,23,9,Medium,Resolved,44567274.29,2699,27,2
1007,2022-11-14,42,2,Low,Resolved,2409488.4,214,8,13
3499,2022-02-20,54,12,Low,Unresolved,620183.37,199,,18
4299,2024-08-03,24,2,High,Resolved,465728264.41,5682,128,21
1203,2024-06-15,53,9,Low,Resolved,912598.32,66,20,4
3078,2023-06-19,49,4,Critical,Resolved,6047030763.31,147406,121,11
3543,2022-04-29,4,10,low,Resolved,3288600.96,36,2,22
1586,2023-02-18,18,3,Critical,RESOLVED,4474017241.88,295486,97,22
3198,2024-09-18,94,9,Critical,Resolved,2094533987.95,56000,603,15
1858,2023-11-19,72,6,High,Resolved,370999277.66,39171,143,24
121,2020-05-10,83,6,High,Unresolved,,44891,,24
876,2023-09-26,37,5,Medium,Resolved,43509559.19,1341,25,1
11,2022-03-07,9,9,Medium,Unresolved,46842383.82,2482,,21
3871,2019-06-22,86,5,Medium,Unresolved,19600448.06,3230,,15
2392,2020-11-09,28,1,Medium,Under Investigation,35012478.76,4686,,20
3733,2023-02-23,54,4,Low,Under Investigation,3830546.11,338,,26
1336,2024-09-25,11,10,Low,Under Investigation,4044461.91,471,,21
405,2023-03-02,89,2,High,Resolved,315886278.18,5535,116,23
109,2022-01-28,100,7,low,Under Investigation,507952.54,321,,7
1795,2022-08-31,60,11,HIGH,Unresolved,414889989.04,45772,,12
4948,2024-05-31,23,1,Low,Unresolved,,302,,1
1018,2024-09-20,26,11,Low,UNRESOLVED,4698436.35,333,,2
3580,2022-01-17,23,4,Medium,resolved,40757174.94,3809,72,11
1384,2019-08-05,99,6,High,Under Investigation,346363173.6,28193,,8
222,2024-04-05,66,12,Medium,Resolved,27170521.38,1746,21,19
1793,2022-03-28,16,13,Critical,Under Investigation,,39638,,13
4062,2024-10-24,54,9,Medium,Resolved,40556947.01,4063,61,26
824,2023-04-19,10,1,High,Resolved,142727725.16,11738,33,11
4544,2023-07-14,91,9,High,Resolved,386735222.45,24334,65,5
191,2021-09-25,50,7,Medium,Unresolved,19247627.37,3752,,13
469,2024-12-25,26,6,Low,Resolved,4603195.0,162,6,1
4802,2024-07-24,42,1,critical,Resolved,4809257491.44,278526,557,11
4124,2019-07-03,34,12,Critical,Resolved,593428375.4,110541,355,1
4459,2023-02-15,91,15,Medium,Resolved,27227093.16,3829,14,5
3520,2023-01-23,31,14,Medium,Unresolved,35849502.57,1506,,2
3661,2023-01-08,54,15,Medium,Unresolved,36614926.55,1266,,3
1810,2023-10-08,70,7,Medium,resolved,23251828.78,3365,34,4
2486,2024-01-29,77,11,Low,Resolved,4116468.97,498,9,1
3692,2023-05-15,75,14,Medium,Resolved,35837023.86,4543,18,9
2565,2020-06-25,16,8,High,Resolved,159204231.14,33420,54,22
1102,2024-05-23,48,6,Critical,Resolved,10175325308.16,,347,13
2176,2021-03-30,19,9,Low,Resolved,2824073.06,196,4,21
2600,2020-01-18,73,12,Medium,Under Investigation,20389659.07,,,9
2219,2023-12-31,53,15,Critical,Resolved,852493531.68,254520,633,12
1821,2024-01-16,8,11,Low,Resolved,2327069.62,273,13,11
3975,2023-03-06,57,2,LOW,Under Investigation,1970907.25,85,,18
1351,2023-11-20,89,8,Critical,Resolved,5135133400.31,484700,527,15
1701,2020-01-13,83,9,high,Resolved,293925844.67,31948,80,24
1127,2020-10-14,14,1,High,Resolved,406565206.01,41021,137,21
2861,2022-02-11,12,8,Low,Resolved,2718632.08,413,22,2
2852,2023-12-08,28,7,High,Under Investigation,467057784.14,12159,,20
1917,2021-10-13,97,9,Low,resolved,,255,2,9
564,2023-12-31,14,13,Medium,Resolved,46574501.75,1376,19,22
653,2020-07-29,73,5,Medium,Resolved,45302408.68,2946,60,9
357,2024-01-23,47,14,Low,RESOLVED,622984.9,100,4,1
3641,2022-05-27,82,8,Critical,Resolved,2893455722.61,30402,340,16
1941,2024-03-11,58,1,High,Under Investigation,103635699.94,43063,,26
2957,2019-06-09,65,1,CRITICAL,RESOLVED,3777841069.05,,-5,26
1514,2024-07-27,93,10,Medium,Unresolved,20682438.28,3152,,5
332,2023-05-24,30,5,Low,Under Investigation,4653865.72,372,,11
3195,2023-09-25,43,13,High,RESOLVED,214521213.95,36334,158,1
158,2024-04-15,5,5,low,Resolved,2565782.51,289,10,1
558,2021-02-07,88,9,High,Under Investigation,207739150.66,38702,,6
2028,2019-09-24,86,12,Medium,RESOLVED,24384137.14,2700,44,5
4768,2024-09-02,76,10,Medium,Resolved,24334219.62,3807,12,24
2558,2023-10-14,54,13,Medium,Resolved,27625474.54,3765,25,18
2840,2024-04-03,48,14,MEDIUM,RESOLVED,9752779.82,,61,2
2386,2019-02-22,43,7,low,Resolved,3369266.21,327,4,11
966,2021-09-02,19,5,Medium,Under Investigation,48855379.28,2107,,20
1686,2024-02-26,73,5,Low,Under Investigation,3182231.68,491,,17
3172,2020-10-24,85,9,Low,Under Investigation,2426247.79,194,,24
100,2024-12-11,40,2,Medium,Under Investigation,21649868.86,1148,,1
1901,2023-06-07,93,2,Low,Resolved,1402651.59,74,15,6
4058,2022-09-01,81,7,Low,Resolved,1788423.82,406,12,24
3919,2021-06-30,2,7,Critical,Under Investigation,7831394761.96,232801,,11
4683,2024-11-10,15,7,medium,under investigation,44699419.03,3710,,2
969,2021-07-29,47,12,Medium,Under Investigation,42402650.83,1377,,13
2625,2023-09-22,8,3,High,resolved,283773570.39,,165,22
1480,2021-06-28,61,5,High,UNRESOLVED,472226325.93,7663,,4
1861,2024-05-08,94,14,critical,Resolved,7081395317.64,455561,252,6
3277,2024-02-03,18,2,Medium,Under Investigation,20926191.13,189,,13
4351,2024-03-15,1,15,CRITICAL,Under Investigation,3752094466.46,366249,,13
4107,2024-04-10,81,3,Medium,Resolved,30890215.22,1116,19,16
615,2022-07-18,54,1,Medium,Resolved,22653708.68,2439,0,3
1335,2020-06-24,90,2,Low,Resolved,2835632.98,479,11,15
275,2023-02-24,83,14,Critical,Unresolved,9247815452.31,362655,,9
2812,2023-10-06,1,7,low,Under Investigation,4887732.53,181,,21
2535,2022-09-26,33,1,MEDIUM,Resolved,39894254.08,670,16,2
1080,2020-03-28,99,11,medium,under investigation,46410788.36,461,,7
2403,2024-03-21,76,3,Medium,Unresolved,9909043.9,4688,,16
3086,2022-01-29,56,9,High,Resolved,,48778,38,26
1615,2024-09-27,13,12,Low,Resolved,616632.08,311,-1,20
619,2022-07-08,63,14,Medium,Under Investigation,25808939.06,3903,,18
1202,2022-03-15,81,15,MEDIUM,Resolved,44245890.44,1982,38,24
280,2020-02-26,42,4,High,Resolved,106817179.2,28725,50,11
1990,2019-12-05,83,11,Low,Under Investigation,2141297.88,378,,24
2718,2024-03-13,51,1,Medium,Under Investigation,16742898.26,3695,,12
1128,2023-10-13,3,8,Medium,Resolved,26115791.27,3440,63,2
183,2023-12-11,92,6,Low,Resolved,1912057.17,,22,23
1549,2023-08-06,57,2,Medium,Resolved,6021579.36,4290,49,4
1690,2021-09-25,41,15,Medium,Resolved,38980770.36,1552,61,13
1747,2023-02-15,94,11,Critical,Resolved,4200237632.3,142367,0,23
1622,2021-06-16,69,10,High,Resolved,158492115.81,37823,32,26
2289,2020-01-14,35,8,Critical,Resolved,6949187408.62,402537,683,21
3860,2019-07-02,50,11,Low,Resolved,3448206.83,109,7,13
3830,2019-06-20,26,12,High,Unresolved,169283217.69,38302,,21
2690,2024-12-14,22,2,High,Resolved,305789237.17,43723,50,21
4693,2020-09-01,66,1,MEDIUM,Under Investigation,,3736,,4
3762,2021-10-28,43,8,Medium,Under Investigation,31125817.87,457,,1
511,2022-04-26,71,2,High,Resolved,93024168.51,43631,79,1
1756,2023-11-03,51,5,Medium,Under Investigation,20066382.95,4262,,19
1955,2021-06-05,99,1,Low,Resolved,1636520.28,231,8,8
1652,2022-10-31,29,1,Low,UNRESOLVED,2163101.28,48,,2
2717,2024-02-04,74,2,Medium,Resolved,49898690.27,2801,45,1
4595,2024-04-25,49,10,Medium,RESOLVED,20897167.12,3419,24,11
534,2023-02-02,5,5,High,Resolved,499714074.7,44981,83,11
340,2022-05-19,67,5,Medium,Resolved,19871672.61,2731,22,3
731,2020-04-15,80,5,Medium,Resolved,6932742.36,4495,51,16
3073,2024-12-18,1,11,Low,Under Investigation,3813324.71,457,,21
205,2022-05-21,92,5,High,Resolved,109536953.52,43034,152,6
3563,2021-10-21,23,4,Medium,Resolved,29510412.2,2997,42,11
2058,2023-02-16,31,8,Low,Under Investigation,1734340.54,331,,20
1163,2021-09-19,19,11,Low,Resolved,867214.11,381,17,13
4666,2024-09-12,13,4,Low,Under Investigation,3098833.48,103,,21
1204,2019-12-15,67,8,Low,Resolved,3500033.59,361,6,3
3634,2022-11-12,30,6,Medium,Resolved,49888126.72,,69,1
1497,2022-07-29,8,5,Low,Resolved,2467325.33,62,17,21
4169,2020-12-28,69,2,High,Under Investigation,495521005.62,10148,,26
4747,2024-03-14,40,3,high,Resolved,482338680.31,16820,35,11
3652,2024-12-02,18,12,High,Under Investigation,144519777.13,26079,,2
3569,2024-05-21,99,14,High,Resolved,195930395.2,4027,162,10
1740,2019-07-30,69,9,high,RESOLVED,427165918.73,1602,86,3
3615,2022-03-19,80,2,Low,RESOLVED,4550035.33,78,4,24
1939,2021-12-22,30,12,High,Resolved,54154054.65,6207,60,2
989,2024-04-11,8,5,High,Resolved,,15503,126,1
1984,2024-01-09,6,2,Medium,Resolved,29875032.76,4612,57,20
2853,2024-07-26,52,7,MEDIUM,RESOLVED,11769952.81,4970,26,12
4559,2021-05-17,69,12,Medium,Unresolved,8435661.81,4736,,26
1088,2022-07-21,5,4,Medium,Resolved,14643582.32,2792,40,2
713,2023-08-10,18,2,Critical,UNDER INVESTIGATION,9269195993.74,218820,,13
1355,2021-09-20,60,14,MEDIUM,UNDER INVESTIGATION,48410607.21,4123,,12
3980,2023-03-04,35,11,High,Resolved,208576678.96,12773,26,1
1828,2023-02-14,91,5,High,Resolved,76294521.09,6605,140,6
3240,2023-12-08,77,10,Medium,Resolved,31102886.09,1798,36,1
3135,2024-08-14,83,2,Critical,Under Investigation,2323938260.69,348915,,1
4373,2023-12-25,9,11,Medium,Under Investigation,49866025.18,1228,,22
3559,2023-08-05,4,1,low,unresolved,2432773.71,263,,22
4751,2022-07-16,78,14,Critical,Resolved,1841977567.43,399721,411,1
2487,2020-02-16,99,11,Medium,Resolved,48778632.99,375,17,7
4246,2020-09-15,85,6,Low,Resolved,3188636.83,121,8,16
2937,2022-05-11,27,11,Medium,Resolved,19774425.25,359,23,20
3595,2020-09-04,53,4,High,Resolved,411719854.68,38143,91,4
1734,2022-04-06,77,4,HIGH,UNDER INVESTIGATION,67924014.16,23036,,24
2094,2024-06-06,54,7,High,Under Investigation,,44100,,3
1305,2024-09-17,91,15,Medium,Resolved,16232278.52,3429,53,6
3397,2020-10-21,82,1,High,Under Investigation,126231481.61,23141,,9
2616,2020-01-24,92,2,Low,Resolved,590949.06,24,13,23
623,2023-10-29,6,13,Low,Resolved,4610841.77,40,24,13
2459,2022-06-04,74,6,Medium,Resolved,,3716,12,9
1925,2020-03-19,26,15,Medium,Resolved,49963840.25,2077,28,20
548,2022-04-29,3,3,High,Unresolved,310679440.05,40465,,2
454,2023-07-14,68,15,Medium,Resolved,8226356.17,4552,30,19
2462,2020-01-16,47,7,Medium,Resolved,36491732.52,2539,21,2
53,2022-02-05,62,11,Low,under investigation,4654941.77,76,,12
3132,2024-08-09,29,3,High,Resolved,,43041,97,20
2894,2024-01-18,39,9,Medium,Resolved,7635888.3,2166,62,2
3487,2024-07-17,52,7,Medium,Resolved,21241460.24,,47,12
1099,2023-04-07,67,3,Critical,Unresolved,6198575299.18,187952,,19
2208,2022-10-28,17,9,High,Resolved,161007632.61,1818,154,11
2055,2023-03-05,27,12,Medium,Resolved,6789616.01,3097,53,20
3119,2021-01-22,80,1,LOW,RESOLVED,4895676.06,315,6,9
147,2022-09-01,84,4,Medium,unresolved,17983236.59,2437,,16
723,2023-06-26,56,13,High,Resolved,,12120,32,18
2015,2021-03-23,17,12,Low,Unresolved,2128433.07,373,,22
4381,2024-03-24,4,2,Low,Unresolved,1702499.42,144,,13
3653,2024-09-04,97,6,High,Resolved,97050387.69,42273,161,10
3328,2021-05-11,59,6,High,Under Investigation,497583015.28,41397,,3
2545,2019-10-27,78,13,Low,Resolved,508229.0,380,2,17
3807,2024-09-21,36,3,Low,Resolved,1550448.99,219,21,11
579,2020-04-01,51,3,Medium,Resolved,9366280.57,3757,72,3
621,2021-04-18,9,13,high,under investigation,446830559.04,49463,,2
791,2019-01-02,49,2,Medium,Unresolved,13116879.36,424,,2
1152,2020-09-06,29,6,High,Resolved,430794239.44,33143,30,20
2210,2024-06-20,5,5,Medium,Resolved,22904194.63,3037,21,2
4005,2023-03-18,39,1,Medium,Resolved,16445461.73,560,30,21
401,2024-05-24,12,8,Medium,Resolved,25409528.35,1462,67,13
1074,2024-05-30,62,14,High,Under Investigation,52584963.64,19621,,26
4637,2024-03-28,74,3,High,Resolved,134639958.32,,38,9
1373,2024-01-29,78,4,Low,Resolved,,258,14,24
2683,2023-07-10,16,2,Medium,Resolved,5141631.48,475,28,11
1243,2023-08-10,34,12,MEDIUM,resolved,38129548.77,3724,-5,2
4623,2022-06-23,28,12,Low,Resolved,3314970.21,286,21,11
415,2022-07-01,26,3,Medium,Under Investigation,26413453.58,2284,,20
82,2024-11-24,97,4,high,Unresolved,81314965.17,35611,,10
460,2021-02-13,20,11,MEDIUM,RESOLVED,30994207.73,4747,34,2
4874,2023-09-01,99,6,Low,Resolved,1137264.6,51,12,9
4111,2023-11-17,74,5,LOW,Resolved,4215217.89,490,14,1
4929,2021-07-24,28,10,medium,Resolved,31502527.58,2527,12,2
4432,2022-12-28,92,5,low,UNDER INVESTIGATION,1847439.42,78,,5
265,2019-08-18,89,10,Medium,Resolved,45685621.03,2580,40,15
3745,2022-04-25,69,10,Medium,Under Investigation,26826413.01,1915,,18
2739,2023-08-11,51,7,Medium,Resolved,26637239.46,1260,14,3
129,2024-05-01,63,6,Low,Resolved,3601122.79,438,2,18
2766,2022-01-05,66,7,LOW,Resolved,3123286.41,419,18,4
2444,2022-03-19,57,9,High,Resolved,166858782.0,19587,148,18
1518,2024-02-22,12,13,Low,Resolved,1477480.96,491,3,13
4133,2024-07-27,20,2,Medium,Resolved,23557859.71,4651,33,13
2035,2022-10-07,38,7,Low,Unresolved,1378967.8,226,,2
4257,2020-01-11,4,5,High,Resolved,83037752.74,15124,44,1
3235,2022-08-22,97,8,High,Under Investigation,277169843.23,6080,,10
3947,2023-12-29,55,2,Medium,Resolved,38779312.78,4561,47,12
2679,2019-07-30,92,5,Medium,Resolved,24827302.57,4679,27,6
4676,2022-12-23,17,1,High,Resolved,454401193.46,40970,87,22
4304,2022-07-10,80,8,Low,Resolved,969343.76,387,6,9
897,2024-03-27,9,11,High,Resolved,378937173.15,36181,120,1
3161,2024-07-13,43,12,High,Resolved,453717826.48,35552,75,11
4593,2022-06-16,87,7,Medium,Resolved,12519396.48,2443,36,6
2846,2020-10-12,50,13,High,Resolved,202509660.5,33736,66,2
3928,2024-12-12,96,3,Medium,Resolved,20671424.14,1697,14,10
874,2023-12-03,17,15,Medium,Resolved,20156369.66,4221,24,22
1232,2024-02-21,46,10,High,under investigation,425027428.54,1615,,2
3765,2022-01-11,96,6,Critical,RESOLVED,4374817214.4,362533,162,9
3365,2023-08-05,53,2,Critical,Resolved,2427398196.94,123246,229,3
3854,2024-11-02,72,13,critical,unresolved,2651832248.46,323634,,24
4984,2024-06-30,79,15,Critical,Under Investigation,9492294331.55,329768,,9
3713,2020-02-09,39,15,High,Resolved,68839476.87,44713,159,20
808,2023-06-01,13,10,Medium,Unresolved,25715962.53,556,,2
2667,2021-02-16,36,10,high,Under Investigation,60207219.94,3895,,1
2964,2020-11-23,17,8,High,Unresolved,414410019.43,19117,,2
4320,2022-07-18,1,8,Low,Resolved,3353490.79,174,2,11
4374,2022-06-24,25,6,low,UNDER INVESTIGATION,3904098.42,348,,1
735,2019-08-12,25,14,Low,Resolved,4913609.67,,9,21
1791,2024-07-01,14,8,Medium,Resolved,19958108.18,1960,26,13
4892,2024-08-29,72,6,High,Resolved,450454594.23,46564,32,17
4272,2024-05-02,36,7,Critical,Under Investigation,7472066819.2,79210,,11
3679,2019-02-02,38,15,Medium,Resolved,,804,64,11
251,2023-08-27,3,2,Low,Unresolved,1900366.02,497,,22
2969,2024-09-22,26,7,high,Resolved,469732872.72,28943,-1,21
3557,2023-09-23,14,4,High,Resolved,314737012.91,31280,128,13
2860,2020-04-03,33,10,Critical,Resolved,4997862703.27,,124,21
3262,2020-10-02,88,11,low,Resolved,4739326.84,35,10,5
2645,2023-01-22,11,8,Critical,Resolved,5317849134.8,275001,479,1
488,2024-05-19,21,8,medium,Resolved,45214378.86,2691,40,2
943,2024-05-24,86,6,Low,Resolved,,488,12,15
1890,2020-03-11,47,7,High,Resolved,285697830.11,38018,155,13
1406,2024-04-02,67,7,Critical,Resolved,3586175433.47,96633,132,4
3788,2023-06-01,2,9,High,Under Investigation,112087163.2,22616,,13
4513,2020-05-11,15,2,Medium,Unresolved,31467186.05,,,21
3498,2021-12-04,48,1,Medium,Resolved,33256590.6,262,55,13
1865,2024-06-03,70,1,Critical,Unresolved,10731525363.84,30752,,19
486,2024-04-21,70,14,Medium,resolved,11311699.52,1747,25,19
2288,2024-05-19,97,5,Critical,Unresolved,8792039470.07,253617,,10
1623,2023-02-08,11,3,Medium,Unresolved,25208215.12,780,,21
2107,2024-04-18,69,14,High,Under Investigation,129527061.97,12474,,4
2503,2023-11-19,61,9,Medium,Unresolved,40279492.67,2606,,26
3809,2019-09-07,5,10,Medium,Resolved,40392476.64,687,13,21
1650,2021-03-27,36,2,Critical,Resolved,7693949013.93,133819,452,20
398,2022-06-16,19,8,High,Unresolved,115185602.76,4280,,11
1647,2023-09-28,69,11,Low,Resolved,2604813.78,429,9,18
3678,2021-04-04,95,15,CRITICAL,RESOLVED,1821014235.49,477604,703,15
4750,2021-12-30,33,4,Medium,Unresolved,12770250.18,3685,,2
1338,2024-09-09,12,12,Low,UNRESOLVED,2384604.58,,,21
779,2023-03-21,95,15,Medium,Resolved,27859255.16,1955,56,6
825,2022-12-22,95,14,Low,under investigation,4222216.12,129,,6
445,2024-03-04,41,7,Low,Resolved,661435.26,137,20,2
4285,2022-02-22,12,12,Medium,Resolved,19711684.32,538,66,11
860,2022-03-09,76,4,Medium,Resolved,48100842.05,3331,27,24
531,2019-06-11,86,15,Medium,Resolved,16777848.23,4926,49,5
3485,2022-02-28,66,4,Low,Under Investigation,3379603.55,187,,18
1065,2024-09-14,38,4,Critical,Resolved,7401751983.22,228091,676,21
2642,2024-04-02,10,15,Low,Resolved,3986419.27,348,5,1
732,2019-09-09,37,9,MEDIUM,Resolved,39344013.54,1963,55,11
3212,2024-01-12,43,3,Medium,Resolved,30660399.17,3976,25,11
430,2024-03-04,28,3,High,Resolved,340328175.48,49214,122,2
480,2022-04-03,15,3,High,Resolved,78341345.18,23013,105,20
3154,2022-04-18,53,6,Low,Resolved,4618826.28,234,19,4
1062,2021-06-15,11,6,high,RESOLVED,297896657.96,42901,108,20
4734,2019-11-15,11,6,Critical,Under Investigation,2531666853.64,281062,,21
4026,2020-06-25,70,12,Medium,Under Investigation,37122421.62,3430,,3
798,2022-01-28,8,14,low,Resolved,3649092.66,199,9,21
3883,2024-02-08,89,11,Medium,Resolved,42353859.58,2599,41,23
662,2021-04-01,67,11,Medium,RESOLVED,26062183.4,3130,21,3
356,2024-09-12,33,14,Critical,Resolved,9638927496.56,495578,209,2
4289,2019-11-15,68,12,LOW,Resolved,1033374.49,468,18,12
4330,2021-10-31,51,6,High,Resolved,,49487,121,26
269,2024-01-14,63,9,medium,Under Investigation,12743262.18,2219,,18
3290,2024-08-05,100,12,High,Under Investigation,233013076.58,5167,,10
886,2019-09-03,29,14,Low,Resolved,591923.47,,9,2
3779,2023-09-05,45,13,High,Unresolved,131131106.2,31185,,2
4489,2020-06-12,59,2,Medium,Resolved,12441677.56,1434,67,19
4601,2024-08-08,46,3,Medium,Under Investigation,7162402.93,332,,1
1956,2022-05-03,12,6,Medium,Resolved,11646200.61,4242,42,11
3903,2021-10-24,68,2,High,Resolved,445261808.98,16916,167,18
3837,2021-02-08,47,2,Medium,Resolved,24988551.11,534,55,25
594,2023-08-24,78,6,High,Unresolved,52334958.99,33753,,1
2879,2020-07-04,29,12,Medium,Resolved,,1104,65,1
3691,2023-07-08,96,15,Critical,Unresolved,5000227724.32,42472,,7
2326,2024-10-29,35,10,High,Resolved,442081416.12,4947,44,20
2733,2023-04-01,58,11,High,Under Investigation,197311905.37,44363,,26
